p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00725678951508	0.0318667713488	Gastrin	NetPath	Pathway_Gastrin	EGFR; BCAR1; PRKD2	9564; 1956; 25865	41	41
0.00740043912194	0.0322637849489	PI3K-Akt signaling pathway - Homo sapiens (human)	KEGG	path:hsa04151	IGF2; CDK6; CCND1; EGFR; ITGA2; PIK3CD; ITGA6; COL1A2; TNC	3481; 595; 1021; 5293; 3371; 1278; 3655; 3673; 1956	354	353
0.00776041606315	0.033572909336	Non-integrin membrane-ECM interactions	Reactome	R-HSA-3000171	ITGA2; TNC; ITGA6	3655; 3371; 3673	42	42
0.00786691934935	0.033572909336	Retrograde neurotrophin signalling	Reactome	R-HSA-177504	AP2B1; CLTC	163; 1213	14	14
0.00786691934935	0.033572909336	TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition	Wikipathways	WP3859	TNC; SMAD3	4088; 3371	14	14
0.00794049080203	0.0336499120701	Axon guidance	Reactome	R-HSA-422475	EPHB2; SEMA3A; TRIO; ITGA2; EGFR; SDCBP; CLTC; VASP; AP2B1	2048; 7408; 7204; 163; 3673; 6386; 1956; 10371; 1213	358	357
0.00823973529129	0.0346222497484	ECM-receptor interaction - Homo sapiens (human)	KEGG	path:hsa04512	ITGA2; COL1A2; ITGA6; TNC	3371; 3673; 3655; 1278	82	82
0.00828420167248	0.0346222497484	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	Wikipathways	WP314	FAS; DFFA; FADD	355; 1676; 8772	43	43
0.00859328640213	0.0348159448863	Signaling Pathways in Glioblastoma	Wikipathways	WP2261	CCND1; EGFR; PIK3CD; CDK6	595; 5293; 1956; 1021	83	83
0.00865115259995	0.0348159448863	MicroRNAs in cancer - Homo sapiens (human)	KEGG	path:hsa05206	E2F3; CDK6; CCND1; EGFR; HMGA2; TNC; MMP9; CYP1B1	1545; 595; 4318; 3371; 1871; 8091; 1956; 1021	299	299
0.00882832016664	0.0348159448863	Cyclin D associated events in G1	Reactome	R-HSA-69231	CCND1; E2F3; CDK6	1871; 595; 1021	44	44
0.00882832016664	0.0348159448863	G1 Phase	Reactome	R-HSA-69236	CCND1; E2F3; CDK6	1871; 595; 1021	44	44
0.00882832016664	0.0348159448863	Signaling by NOTCH3	Reactome	R-HSA-9012852	EGFR; MAML2; STAT1	6772; 84441; 1956	44	44
0.00901997252005	0.0348159448863	WNT5A-dependent internalization of FZD4	Reactome	R-HSA-5099900	AP2B1; CLTC	163; 1213	15	15
0.00901997252005	0.0348159448863	Estrogen Metabolism Pathway	PharmGKB	PA145011118	CYP1A1; CYP1B1	1543; 1545	15	15
0.00901997252005	0.0348159448863	Etoposide Pathway, Pharmacokinetics/Pharmacodynamics	PharmGKB	PA2025	CYP3A5; ABCC3	1577; 8714	15	15
0.00901997252005	0.0348159448863	Phytochemical activity on NRF2 transcriptional activation	Wikipathways	WP3	EPHB2; SLC7A11	2048; 23657	15	15
0.00901997252005	0.0348159448863	estrogen responsive protein efp controls cell cycle and breast tumors growth	BioCarta	efppathway	SFN; CDK6	2810; 1021	15	15
0.00901997252005	0.0348159448863	Quercetin and Nf-kB- AP-1 Induced Cell Apoptosis	Wikipathways	WP2435	MAFG; MMP1	4312; 4097	15	15
0.00901997252005	0.0348159448863	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	Reactome	R-HSA-8866910	TFAP2A; EGFR	7020; 1956	15	15
0.00939293447306	0.0360260651309	a6b1 and a6b4 Integrin signaling	PID	a6b1_a6b4_integrin_pathway	SFN; EGFR; ITGA6	1956; 2810; 3655	45	45
0.00971310569209	0.037019761317	Colorectal cancer - Homo sapiens (human)	KEGG	path:hsa05210	CCND1; EGFR; PIK3CD; SMAD3	595; 5293; 1956; 4088	86	86
0.00997819686718	0.0373258475402	TNF receptor signaling pathway 	PID	tnfpathway	BIRC2; STAT1; FADD	329; 6772; 8772	46	46
0.00997819686718	0.0373258475402	Aryl Hydrocarbon Receptor Pathway	Wikipathways	WP2873	CYP1A1; EGFR; CYP1B1	1543; 1545; 1956	46	46
0.00997819686718	0.0373258475402	Aryl Hydrocarbon Receptor	Wikipathways	WP2586	CYP1A1; EGFR; CYP1B1	1545; 1543; 1956	46	46
